ID;CREDPAY;MEST;CHLICO;DOXODSN;DENRAS
712592;60000;1;4;208734,23;148734,23
712596;0;1;2;121631,45;100631,45
712597;0;1;5;177058,68;177058,68
712598;0;1;1;116550,05;99550,05
712601;106500;1;3;433170,65;266670,65
712604;0;1;2;79717,23;79704,23
712605;0;1;1;85232,98;85229,98
712606;40000;1;3;140944,94;99144,94
712607;0;1;3;133239,46;130789,46
712609;31000;1;3;108112,5;72112,5
712610;0;1;1;44842;39842
712611;0;1;2;106766;91766
712614;0;1;2;194647;194647
712615;0;1;4;146097,35;146097,35
712616;0;1;2;141319,8;141319,8
712630;0;1;2;113117;113117
712631;0;1;3;117988,5;115488,5
712633;0;1;2;174963;157463
712636;0;1;2;108813,5;106813,5
712641;21000;1;5;182125,7;161125,7
712642;0;1;2;310272,7;250272,7
712645;30000;1;4;111627;81627
712650;0;1;2;89767,5;79767,5
712651;7000;1;2;101647;86647
712657;0;1;2;99161,58;99149,58
712659;62400;1;3;147704,13;84104,13
712660;7000;1;2;75217,92;66217,92
712662;0;1;5;181076,08;173076,08
712664;26850;1;3;238359,5;211505,5
712665;0;1;2;123308,5;123306,5
712666;0;1;2;143215,5;143215,5
712668;0;1;3;156014,29;141014,29
712670;91260;1;5;249080,77;157820,77
712672;0;1;1;38557,55;38557,55
712673;0;1;2;66388;66388
712676;0;1;3;116092,7;116092,7
712686;10000;1;3;94520,57;84520,57
712688;0;1;1;61387,16;61387,16
712690;0;1;1;55312,47;55312,47
712702;27000;1;3;183710,82;141710,82
712705;45000;1;4;210935,17;165935,17
712708;86000;1;1;86053,61;44053,61
712710;0;1;2;256321,25;171321,25
712714;0;1;1;70181,9;70172,9
712718;132000;1;4;524174,17;335174,17
712728;0;1;4;197249,91;197249,91
712729;0;1;1;64851,01;64851,01
712734;0;1;2;174626,34;174626,34
712735;0;1;1;63174,64;53174,64
712736;57000;1;4;237694,57;180694,57
712737;0;1;1;60459,5;45459,5
712738;0;1;2;75995;82995
712740;5000;1;4;128274,4;123274,4
712741;0;1;3;134584,25;134584,25
712743;0;1;5;154270,7;154270,7
712744;0;1;3;109591,37;109591,37
712748;0;1;3;81093,75;81093,75
712753;0;1;4;111159;108659
712755;0;1;1;96300,5;88800,5
712757;0;1;3;129876,5;122376,5
712760;0;1;1;47826,37;43526,37
712761;0;1;1;68319;66819
712765;54000;1;5;188889,74;132289,74
712767;0;1;3;160200,5;160200,5
712770;0;1;2;212299,76;212299,76
712777;0;1;2;58015,3;58015,3
712784;270000;1;2;428412,32;158412,32
712785;87000;1;4;293372,15;163372,15
712788;0;1;1;41963,2;41957,2
712790;0;1;2;169135,55;169121,55
712791;0;1;2;92421,43;92411,43
712799;0;1;1;51869,6;49469,6
712800;0;1;2;64577,66;61077,66
712802;0;1;2;78864,49;76964,49
712805;0;1;1;126895,5;126895,5
712811;142953;1;1;290053,25;147100,25
712814;0;1;2;51541,9;51541,9
712815;0;1;2;254938;254938
712818;0;1;1;163220;163220
712823;45000;1;2;230700;145700
712829;0;1;1;40333;40331
712830;0;1;3;127567,34;127567,34
712831;0;1;1;63003,13;63003,13
712834;0;1;1;75848,35;72848,35
712835;15000;1;2;92585;77585
712836;0;1;3;93164;93164
712838;123000;1;4;418915,49;255915,49
712841;12700;1;4;350035,94;237335,94
712844;0;1;4;215969,14;185969,14
712847;12500;1;1;71641,5;46141,5
712849;30000;1;2;167644,39;137644,39
712851;105000;1;3;422785;245785
712859;0;1;3;125743,17;122843,17
712868;12800;1;2;153811,49;141011,49
712876;0;1;2;118891;118891
712877;0;1;2;157457,5;154957,5
712879;0;1;4;253692,5;249692,5
712880;0;1;2;127413,5;126413,5
712886;0;1;3;114753,6;94753,6
712887;0;1;3;119332,4;109332,4
712893;148100;1;4;417102,35;269002,35
712897;55000;1;1;128533,46;73533,46
712899;36960;1;2;293461,64;256501,64
712902;0;1;1;99113;49113
712903;0;1;2;234867,38;234867,38
712904;0;1;1;69695,59;69695,59
712905;0;1;1;309814,68;129814,68
712906;0;1;1;69438,09;69438,09
712907;0;1;4;212353,88;212353,88
712909;90000;1;1;359144,35;256644,35
712910;14000;1;3;236584,95;215084,95
712911;0;1;1;292183,75;279683,75
712932;46800;1;3;121786,5;74986,5
712934;0;1;2;135759;116759
712947;0;1;2;134484,93;129784,93
712957;0;1;3;131302,92;131302,92
712959;0;1;2;72804,95;62804,95
712960;0;1;1;43947,25;43947,25
712961;8400;1;4;124667,75;116267,75
712964;37500;1;3;290323;177823
712965;0;1;2;109781;109780
712966;0;1;1;48979;48978
712975;0;1;4;284157,5;276657,5
712978;60000;1;3;360506,53;300506,53
712983;0;1;1;86588,95;67588,95
712984;60000;1;3;253160,22;168160,22
712991;0;1;1;63784,51;63784,51
712992;0;1;2;136053,28;136053,28
712995;6200;1;2;87327;81127
712998;0;1;2;79978;79978
713000;0;1;4;171873,95;171873,95
713001;0;1;1;224566,12;206566,12
713004;12000;1;4;289601,3;277601,3
713007;48000;1;3;379609,65;314109,65
713016;39000;1;4;182703,73;138703,73
713019;54000;1;4;147875,08;90675,08
713020;0;1;3;109815,97;99815,97
713025;54000;1;4;165905,19;107905,19
713026;0;1;4;197168;197166
713027;0;1;1;99099,5;99099,5
713029;0;1;2;156030,4;146030,4
713054;6000;1;2;112222,5;96222,5
713055;0;1;2;51665,55;51665,55
713057;0;1;2;61651,85;61651,85
713064;0;1;2;67598,5;67597,5
713065;10000;1;4;166807,5;156804,5
713067;0;1;2;108449,64;108449,64
713071;20000;1;3;153216,5;113216,5
713093;18500;1;2;120562,02;102062,02
713096;0;1;1;68910,04;68910,04
713099;26800;1;4;157260,5;127960,5
713106;0;1;4;174172,16;154172,16
713110;0;1;3;261684,1;213684,1
713114;0;1;1;93309,73;93302,73
713116;0;1;1;86710,38;86707,38
713119;90000;1;4;199286,05;106186,05
713123;0;1;3;115104,57;110104,57
713129;0;1;1;98634;98634
713134;90000;1;4;275880,08;185880,08
713137;0;1;1;39976,06;39976,06
713138;0;1;1;40413,27;40413,27
713141;0;1;2;278173,5;238173,5
713145;0;1;3;140106,5;137606,5
713147;0;1;4;151451,5;143951,5
713150;20000;1;3;130011,4;90011,4
713156;10000;1;2;179933,33;169933,33
713158;16000;1;2;348673,18;162673,18
713160;0;1;2;155381,72;154381,72
713161;7800;1;2;198374,05;150574,05
713196;0;1;1;60999,5;57999,5
713197;0;1;4;85338,5;70338,5
713210;0;1;2;397527,47;282527,47
713212;68700;1;4;222491,45;153791,45
713231;0;1;1;51745,5;51744,5
713236;0;1;1;61131;55131
713244;18000;1;4;284229,52;266229,52
713250;0;1;2;145177,67;135177,67
713264;0;1;1;98152,95;98146,95
713268;0;1;1;118835,57;115135,57
713287;0;1;2;207630,5;200130,5
713292;0;1;3;154695;149695
713298;0;1;3;272556;272552
713304;0;1;1;45307,25;45307,25
713308;97792;1;1;203166,24;155374,24
713309;0;1;3;335624;305624
713318;32000;1;4;164346,89;132346,89
713329;60000;1;3;224105,9;164105,9
713330;0;1;5;1108924,1;414924,1
713332;602000;1;4;2664320,4;2062320,4
713333;0;1;1;52025,73;52019,73
713334;0;1;1;45668,35;45659,35
713339;0;1;2;55403,5;55403,5
713345;63000;1;2;171084,91;103584,91
713357;0;1;2;94084,23;92584,23
713364;0;1;2;185108,68;135108,68
713365;0;1;1;36820,05;36820,05
713368;90000;1;3;362091,5;272091,5
713370;0;1;1;38630,5;38629,5
713374;0;1;1;117616,11;117616,11
713377;36000;1;3;219657,88;176657,88
713381;0;1;3;158206,09;158206,09
713382;26900;1;4;348188,63;246288,63
713383;93200;1;4;454700,32;361500,32
713394;39230;1;2;382788,8;326058,8
713395;20000;1;3;303326,7;265826,7
713416;0;1;1;62643,5;60643,5
713435;0;1;1;127612;127612
713443;44000;1;3;133639,5;79639,5
713464;56000;1;5;259444,34;183444,34
713477;0;1;1;58509,82;55509,82
713482;0;1;2;168676,5;168676,5
713487;0;1;1;77050,83;77050,83
713497;0;1;3;115317;115315
713510;108000;1;2;285438,39;177438,39
713533;0;1;4;97111,5;97111,5
713549;0;1;2;150495,31;127995,31
713600;0;1;2;104808,5;102308,5
713604;0;1;2;108025,3;108025,3
713615;123000;1;3;301001,07;178001,07
713616;0;1;5;174848,1;174848,1
713626;28000;1;3;319469,7;278969,7
713676;0;1;3;118197;118197
713681;54900;1;3;323411,6;233511,6
713718;135000;1;3;382257,5;247257,5
713723;0;1;1;66555,87;66555,87
713725;4800;1;2;114313,5;109513,5
713726;10600;1;3;143700,5;133100,5
713733;0;1;2;335503,08;285503,08
713771;9000;1;4;94697,98;85697,98
713789;0;1;3;141620,24;136620,24
713792;29400;1;4;240686;211286
713795;0;1;3;251534,75;201534,75
713813;90000;1;3;438597,7;336097,7
713815;4500;1;2;282747,3;260747,3
713840;5000;1;3;109223;104223
713844;17000;1;5;204521,75;116961,75
713846;17000;1;5;142342;125342
713856;65000;1;4;364070,02;299070,02
713861;6600;1;3;201544,91;176944,91
713886;0;1;4;154429;154429
713897;111000;1;2;310982,5;199982,5
713976;0;1;3;300524,55;278024,55
714011;0;1;2;71301,5;69301,5
714014;80000;1;3;278449,47;158449,47
714017;0;1;2;199134,41;174134,41
714020;120000;1;3;314912,54;194912,54
714027;0;1;1;94485,96;92835,96
714057;0;1;1;40089,5;40088,5
714120;0;1;1;115386,68;100386,68
714133;60657;1;2;728327,5;422670,5
714177;70000;1;1;261229,2;183729,2
714260;81000;1;5;210980,97;129980,97
714266;13500;1;2;134459,49;115959,49
714328;85000;1;4;242499,86;142499,86
714820;0;1;3;166512,04;166512,04
711836;0;2;2;54337,5;54337,5
711837;0;2;1;37695;37695
711838;0;2;2;80429,5;80429,5
711839;5400;2;3;118645;113245
711840;0;2;3;115318,5;115318,5
711841;0;2;2;107501,5;95501,5
711842;0;2;3;94401,5;94401,5
711843;20700;2;2;95016;74316
711844;36000;2;2;147604,5;111604,5
711845;0;2;3;93568,5;93568,5
711846;0;2;3;69322;69322
711847;0;2;3;72190,5;72190,5
711848;2400;2;6;232869,3;200469,3
711849;17700;2;4;160954,6;133254,6
711850;17100;2;1;83162,15;66062,15
711851;65775;2;4;209873;144098
711852;0;2;4;143805,76;103805,76
711853;0;2;2;48366,05;46366,05
711854;0;2;2;103943,88;103943,88
711855;0;2;2;250578,84;138078,84
711856;0;2;1;34838;34838
711857;0;2;1;60340;43340
711858;0;2;2;98026,5;53026,5
711859;-87500;2;4;313840,5;286340,5
711860;0;2;2;135908,06;90908,06
711861;0;2;1;39234,92;39234,92
711862;0;2;2;91339,57;91339,57
711863;0;2;2;58823,93;58823,93
711940;0;2;2;88542;88542
711941;0;2;6;336246;226246
711942;0;2;2;117306;110306
711943;0;2;5;219455;217955
711944;20000;2;1;105373,5;84373,5
711945;0;2;2;113829;107829
711946;0;2;2;109338;90238
711947;0;2;1;64634,5;64634,5
711948;0;2;4;101786,5;101786,5
711949;0;2;2;98853,35;98853,35
711950;0;2;3;117723,6;87723,6
711951;0;2;2;129371;119371
711952;7500;2;3;143554,66;116054,66
711953;4500;2;2;150381,53;145881,53
711954;66000;2;3;721768,24;655768,24
711955;76500;2;2;244873,41;133373,41
711956;0;2;4;207903,93;207903,93
711957;-35000;2;4;1090193,1;1090193,1
711958;0;2;3;179686,5;179686,5
711959;0;2;5;278574;391074
711960;21000;2;3;87550,45;204050,45
711961;40000;2;2;379812,83;237312,83
711962;40000;2;3;314025,5;349025,5
711963;0;2;2;64297,37;64297,37
712044;0;2;1;34239,5;34239,5
712045;0;2;4;157591,5;122591,5
712046;0;2;1;52387,5;52387,5
712047;0;2;1;27090,5;27090,5
712049;0;2;5;112843,5;112843,5
712050;0;2;3;75512;75512
712051;0;2;2;48376;48376
712052;0;2;2;324803;274803
712053;0;2;2;106436,5;99436,5
712054;0;2;2;175021,5;130021,5
712055;0;2;1;115269,5;100269,5
712056;0;2;2;147539;117539
712058;30000;2;4;118550;88550
712080;0;2;1;41716,5;41716,5
712081;7500;2;1;66734,38;34234,38
712083;0;2;1;108903,77;108903,77
712084;45000;2;3;213327,67;168327,67
712085;61500;2;2;171636,77;110136,77
712086;123000;2;3;388605,79;153105,79
712087;0;2;1;85274,46;85274,46
712088;0;2;2;38407,5;38407,5
712089;0;2;1;90712;80712
712090;0;2;2;124195,5;104195,5
712091;114000;2;2;517315,93;315815,93
712092;0;2;2;110376;110376
712093;12700;2;2;309763,25;229563,25
712094;0;2;1;44910,83;44910,83
712095;0;2;3;129963,55;129963,55
712096;0;2;1;59380,74;59380,74
712124;0;2;3;138499,5;138499,5
712125;0;2;4;73371,5;73371,5
712126;48000;2;3;242268,83;189268,83
712128;48000;2;4;324886,65;226886,65
712129;26850;2;2;94895,28;68045,28
712133;4500;2;1;109683,4;105183,4
712134;0;2;1;98895,5;93895,5
712135;0;2;2;116567;66567
712136;0;2;2;59792,5;59792,5
712137;0;2;2;79070;39070
712138;0;2;1;259188;251688
712139;0;2;4;110516,5;110516,5
712140;0;2;2;43268,73;43268,73
712142;0;2;1;37760,1;37760,1
712143;0;2;1;49636,37;49636,37
712159;0;2;2;29121;29121
712162;0;2;2;109110;109110
712164;0;2;2;145135;145135
712253;0;2;1;133832;109832
712255;0;2;2;78917,5;78917,5
712257;60000;2;2;169312,65;107312,65
712258;0;2;2;53651,9;53651,9
712260;0;2;4;186584,19;186584,19
712262;0;2;1;101268,03;101268,03
712263;0;2;1;73475;63475
712264;0;2;2;166600,5;166600,5
712265;0;2;2;91091,5;61091,5
712266;0;2;2;101927,75;136927,75
712267;8835;2;1;270609,61;261774,61
712268;0;2;1;36048,35;36048,35
712269;0;2;1;31531,22;31531,22
712331;0;2;1;57360;57360
712406;0;2;2;68327,5;68327,5
712411;0;2;2;90595;90595
712412;0;2;1;67998,5;67998,5
712413;3000;2;4;168407,5;165407,5
712414;0;2;1;55186,5;55186,5
712479;0;2;2;159505;158505
712480;0;2;2;141510,5;139510,5
712481;0;2;2;46946,5;46946,5
712487;45000;2;3;211833,79;131833,79
712490;48000;2;5;152610,5;104610,5
712492;0;2;1;88552;88552
712493;0;2;2;128894,65;128894,65
712913;0;2;1;63182,5;63182,5
712916;0;2;2;71270,5;71270,5
712917;0;2;2;99997,5;99297,5
712920;0;2;5;240817;190817
712922;0;2;2;46355,5;46355,5
712923;0;2;1;69946,33;39946,33
712924;0;2;1;45742,75;40742,75
712925;0;2;1;85233,69;85233,69
713031;0;2;1;60993,5;64993,5
713032;0;2;3;78584,5;78584,5
713033;0;2;3;72283;72283
713035;0;2;2;168150;166650
713036;0;2;2;97773;97773
713038;0;2;4;96935;96935
713039;3300;2;2;115557,58;89257,58
713041;126000;2;4;292084,03;166084,03
713042;0;2;4;349763,59;349763,59
713043;0;2;2;162091,03;162091,03
713044;75000;2;2;173504,5;88504,5
713045;0;2;2;108762;93762
713046;30000;2;2;163244;123244
713049;-22500;2;1;49621,19;649621,19
713074;4500;2;1;120611;88611
713075;0;2;2;143730,5;88730,5
713078;0;2;1;40923,5;34923,5
713079;66500;2;6;548652,32;482152,32
713081;105000;2;5;868905,5;763905,5
713167;0;2;2;169230,5;149230,5
713170;9600;2;3;72802;63202
713175;9300;2;5;173392,26;414092,26
713176;0;2;2;130774,2;127774,2
713181;21000;2;3;154323,35;133323,35
713182;0;2;4;155208,84;155208,84
713185;0;2;1;57842,5;36842,5
713188;16137;2;5;456175,95;440038,95
713191;0;2;4;277318,9;389818,9
713192;0;2;1;17751,41;17751,41
713194;0;2;2;111023,2;111023,2
713195;0;2;2;57010,26;57010,26
713204;0;2;4;171746,89;171746,89
713206;0;2;4;340905,22;340905,22
713208;0;2;1;69319,16;69319,16
713215;0;2;2;64210,5;64210,5
713220;0;2;4;82321,5;82321,5
713221;0;2;6;88923,5;88923,5
713224;36000;2;1;140194,9;104194,9
713387;0;2;2;50109,21;50109,21
713388;0;2;1;64822,53;64822,53
713390;0;2;3;99222,38;99222,38
713391;0;2;2;59788,26;59788,26
713399;0;2;4;91515;91515
713400;5833;2;2;99065;93232
713401;0;2;2;148785;134185
713403;0;2;2;37798,5;37798,5
713404;0;2;2;84743,28;50743,28
713405;0;2;2;89443,41;74443,41
713409;0;2;1;115421;115421
713411;-7500;2;4;534210,5;474210,5
713412;0;2;3;224692,12;169692,12
713432;0;2;2;211359,5;211359,5
713524;0;2;5;171824,5;170824,5
713631;6246;2;2;71571;65325
713637;0;2;2;193444;148444
713645;0;2;1;194670;194670
713714;0;2;1;81929,5;61929,5
713739;0;2;3;145761,5;105761,5
713749;9000;2;3;487189,25;565689,25
713801;0;2;1;31616;31616
713830;0;2;1;52472,45;45472,45
713878;0;2;2;111633,5;86633,5
713922;0;2;3;157723,9;135223,9
713945;0;2;2;126682;126682
713953;0;2;4;215417,73;195417,73
714102;0;2;2;124823,17;112323,17
714111;-87500;2;4;242140,25;239640,25
731737;0;1;3;68260;60760
731738;0;1;4;76098;68598
731739;0;1;2;72854;67854
731740;0;1;3;70951,75;68451,75
731741;0;1;2;67126;64126
731742;0;1;1;51948,5;51448,5
731743;0;1;1;50285,5;49285,5
731744;0;1;4;131713,5;129713,5
731745;0;1;1;86453;82953
731746;0;1;1;82775,5;75775,5
731747;0;1;2;67241,4;64741,4
731762;0;1;3;130304;110304
731763;0;1;1;77146,5;71146,5
731764;0;1;1;39185;34685
731765;121280;1;3;255407;131627
731766;0;1;1;70516;48016
731767;0;1;1;35720;35420
731768;0;1;1;49502;49202
731769;0;1;3;105433,5;104433,5
731770;0;1;1;57529;57329
731771;0;1;3;156084,5;150584,5
731772;0;1;1;42131,77;41831,77
731773;0;1;1;87175;82175
731774;0;1;1;50740;48740
731775;0;1;1;31768,5;28768,5
731776;0;1;2;70438,5;67438,5
731777;0;1;2;64151,5;62151,5
731778;0;1;1;23641;21641
731779;0;1;1;31862,5;30862,5
731780;0;1;3;176418,5;156418,5
731781;0;1;1;49581;47581
731782;0;1;2;46696;44696
731783;0;1;3;81943,5;74443,5
731784;0;1;1;41529,5;39029,5
731785;0;1;3;102092;89592
731786;0;1;1;75293,22;65293,22
731787;0;1;1;26562,9;25562,9
731788;0;1;1;25048,61;23048,61
731789;0;1;4;93590,84;88590,84
731790;0;1;2;226898;224398
731791;0;1;1;37830;37330
731792;0;1;2;86723,5;84223,5
731793;0;1;2;62328,5;54828,5
731794;0;1;1;31594,5;29094,5
731795;0;1;3;37170,19;34670,19
731796;0;1;2;97256,5;82256,5
731797;0;1;3;138944;118944
731798;0;1;1;24748,82;23748,82
731799;0;1;1;25013,63;23013,63
731800;0;1;3;101046,51;93546,51
731801;0;1;1;53861,19;46361,19
731802;0;1;1;34114,28;26614,28
731803;8000;1;2;106654;96154
731805;0;1;1;40158,37;37658,37
731806;0;1;1;43668,7;41168,7
731807;0;1;1;39938,15;37438,15
731808;33000;1;3;183470,55;137970,55
731809;0;1;2;52475,13;49975,13
731810;0;1;1;32365,05;29865,05
731811;0;1;2;44331,16;41831,16
731812;0;1;1;38580,91;36580,91
731813;0;1;3;135813,5;125813,5
731814;0;1;1;59898,5;54898,5
731815;0;1;2;89887;79887
731816;0;1;1;50351,5;45351,5
731817;0;1;3;108170,5;103970,5
731818;0;1;4;172051,5;168151,5
731820;0;1;2;93282,5;89282,5
731822;0;1;3;237825,5;182825,5
731823;0;1;1;56593;56393
731825;0;1;2;198741,5;207741,5
731826;0;1;2;57742,5;56742,5
731828;0;1;2;51062;50562
731829;0;1;1;63213,35;58713,35
731831;0;1;3;261613,37;254613,37
731832;0;1;2;73400,76;63400,76
731833;0;1;1;74000,1;70000,1
731834;0;1;2;81342,91;78842,91
731856;0;1;3;72584,5;70084,5
731857;0;1;1;66431,5;58931,5
731858;0;1;4;82215;69715
731859;20000;1;1;77427,5;54927,5
731861;0;1;1;38377,24;35877,24
731863;0;1;2;65441,56;57941,56
731864;0;1;1;58420,91;50920,91
731865;0;1;2;43119,96;40619,96
731867;15000;1;2;89490;73490
731868;0;1;2;43351,5;40851,5
731869;0;1;2;88142,65;85642,65
731870;5295;1;3;140020,77;132225,77
731871;0;1;3;127710,31;125210,31
731873;0;1;1;38167,95;35667,95
731874;0;1;1;36300,68;33800,68
731875;0;1;2;47839,94;45339,94
731878;0;1;2;114328,35;89328,35
731879;0;1;3;213316;153316
731881;0;1;3;108305,5;93305,5
731882;0;1;2;65090;59090
731883;0;1;1;102261,5;101261,5
731884;0;1;1;34161;31161
731885;0;1;1;51392,5;46892,5
731886;0;1;2;60902;58902
731887;0;1;1;27428,5;25428,5
731888;0;1;2;90374,5;86374,5
731889;0;1;2;147800,5;130300,5
731890;0;1;2;92445,5;84945,5
731891;0;1;3;138969,5;116469,5
731892;0;1;1;66028;65528
731893;0;1;1;40827,5;40627,5
731894;0;1;1;53895,5;53395,5
731895;0;1;2;42731,5;42231,5
731896;0;1;3;84542;83542
731897;0;1;2;65792;64792
731898;15000;1;1;70221,24;49221,24
731899;0;1;3;191689,83;183689,83
731900;0;1;2;98618,5;92618,5
731901;0;1;3;56291;53791
731902;0;1;2;61114,5;58614,5
731903;0;1;2;59691,92;57191,92
731904;0;1;1;39279,69;31779,69
731928;0;1;2;48901,7;46401,7
731929;0;1;1;56947,5;54247,5
731930;11400;1;3;81987;63087
731931;0;1;3;59427;56927
731933;0;1;3;62318,47;59318,47
731935;0;1;2;46510,82;41510,82
731937;0;1;1;29954,72;27454,72
731938;62000;1;6;325223,5;260723,5
731939;0;1;3;114660,5;112160,5
731940;0;1;1;47279,3;44779,3
731944;6000;1;2;70343,69;61843,69
731945;55926;1;3;206980;148554
731946;0;1;1;43598,34;41098,34
731947;0;1;2;39661,12;37161,12
731949;0;1;1;66151,5;46151,5
731951;0;1;1;176770;136770
731952;0;1;2;76894;66894
731954;0;1;1;60398;55398
731955;0;1;3;139061,5;126061,5
731957;0;1;3;93146;88646
731958;0;1;2;29676;28776
731960;0;1;2;114987,5;112487,5
731961;0;1;1;49218,5;36718,5
731962;0;1;2;50666,5;50466,5
731963;0;1;2;64753,5;64453,5
731967;0;1;1;35288;32288
731968;0;1;3;119630,97;115130,97
731969;11745;1;3;209591;192346
731970;18300;1;3;190078;167778
731972;0;1;4;101322,5;78822,5
731973;0;1;3;71498,65;68998,65
731988;0;1;2;52662,5;45162,5
731989;9200;1;4;67689;58489
731990;18000;1;2;89891,5;64391,5
731991;30000;1;1;82035,11;49535,11
731993;0;1;1;74150,74;64150,74
731994;0;1;1;40052,7;37552,7
731995;0;1;1;27714,4;25714,4
731996;0;1;2;40810,91;33310,91
731998;0;1;3;59761,81;57261,81
732000;0;1;2;123732,5;101732,5
732002;0;1;3;83797;73797
732003;0;1;1;42481;39481
732004;0;1;2;187954,5;152971,5
732005;0;1;1;35879,75;33379,75
732006;0;1;2;62791;58791
732007;0;1;1;67016;63016
732008;0;1;2;68761;67461
732009;0;1;1;67720,5;55220,5
732010;0;1;2;169956,5;102456,5
732013;0;1;1;38684,5;36184,5
732014;0;1;2;142177;124677
732015;0;1;1;78631;56131
732016;0;1;2;69166,5;67166,5
732017;0;1;1;57746;57646
732019;0;1;1;42618,5;39618,5
732020;0;1;2;57907;56907
732022;0;1;1;47769;44769
732023;0;1;2;60238,96;57738,96
732024;0;1;2;57898,07;55398,07
732025;0;1;2;73188,16;65688,16
732039;0;1;3;129271;129271
732041;8100;1;3;112415,04;86815,04
